...1,B2,B3,B4,row,geometry,index_right,...8,latitude,longitude,area_in_meters,confidence,full_plus_code,building
8317,1092,1025,953,8318,POINT (35.32801532627362 -15.385074026184204),956,5269509,-15.38508495,35.32805475,158.8317,0.8443,5GPQJ87H+X67Q,1
8336,1209,1171,1277,8337,POINT (35.31107050482406 -15.385341044488406),1701,9176365,-15.38540971,35.31104548,338.8719,0.8658,5GPQJ876+RCMM,1
8337,1208,1159,1119,8338,POINT (35.31116361435269 -15.38534007721572),1701,9176365,-15.38540971,35.31104548,338.8719,0.8658,5GPQJ876+RCMM,1
8536,1168,1117,1163,8537,POINT (35.31097839221078 -15.385432346959051),1701,9176365,-15.38540971,35.31104548,338.8719,0.8658,5GPQJ876+RCMM,1
8537,1216,1125,1092,8538,POINT (35.31107150178607 -15.385431379719302),1701,9176365,-15.38540971,35.31104548,338.8719,0.8658,5GPQJ876+RCMM,1
8369,1191,1138,1193,8370,POINT (35.31414311579734 -15.385309103956358),397,2143900,-15.38533899,35.31415187,261.943,0.8537,5GPQJ877+VM6H,1
8370,1199,1151,1181,8371,POINT (35.31423622510896 -15.385308135400338),397,2143900,-15.38533899,35.31415187,261.943,0.8537,5GPQJ877+VM6H,1
8570,1206,1184,1278,8571,POINT (35.31414411408195 -15.385399438990731),397,2143900,-15.38533899,35.31415187,261.943,0.8537,5GPQJ877+VM6H,1
8372,1186,1136,1190,8373,POINT (35.314422443712424 -15.385306198171628),30,128827,-15.38535299,35.31443362,147.951,0.8328,5GPQJ877+VQ3X,1
8573,1135,1115,1157,8574,POINT (35.31442344211727 -15.385396533188125),30,128827,-15.38535299,35.31443362,147.951,0.8328,5GPQJ877+VQ3X,1
8377,1302,1245,1288,8378,POINT (35.31488799010594 -15.385301354419305),1779,9655794,-15.3853245,35.31486912,33.3311,0.7823,5GPQJ877+VWH5,1
8379,1080,1012,1288,8380,POINT (35.31507420861726 -15.385299416646152),299,1602290,-15.3852737,35.31504022,55.8995,0.8205,5GPQJ878+V2V3,1
8402,1326,1313,1464,8403,POINT (35.31721571960428 -15.385277121074472),1233,6767751,-15.38530376,35.31726234,227.2587,0.8551,5GPQJ878+VWCV,1
8403,1400,1395,1531,8404,POINT (35.31730882869858 -15.38527615123513),1233,6767751,-15.38530376,35.31726234,227.2587,0.8551,5GPQJ878+VWCV,1
8604,1338,1298,1465,8605,POINT (35.31730982834584 -15.385366486066756),1233,6767751,-15.38530376,35.31726234,227.2587,0.8551,5GPQJ878+VWCV,1
8411,1173,1093,1066,8412,POINT (35.318053701215725 -15.385268391120412),497,2648752,-15.38533235,35.31805903,328.99,0.8343,5GPQJ879+V67Q,1
8611,1148,1038,1056,8612,POINT (35.31796159210196 -15.385359696060709),497,2648752,-15.38533235,35.31805903,328.99,0.8343,5GPQJ879+V67Q,1
8612,1223,1144,1157,8613,POINT (35.31805470118361 -15.38535872590429),497,2648752,-15.38533235,35.31805903,328.99,0.8343,5GPQJ879+V67Q,1
8613,1311,1231,1225,8614,POINT (35.31814781025868 -15.385357755708984),497,2648752,-15.38533235,35.31805903,328.99,0.8343,5GPQJ879+V67Q,1
8420,1262,1179,1473,8421,POINT (35.318891682293234 -15.385259658016402),280,1537082,-15.38521298,35.318904,111.1062,0.7316,5GPQJ879+WH6H,1
8421,1326,1255,1760,8422,POINT (35.31898479126888 -15.385258687477071),284,1561234,-15.38524111,35.31898108,206.5953,0.8425,5GPQJ879+WH57,1
8423,1202,1156,1501,8424,POINT (35.3191710092004 -15.385256746281746),208,1167770,-15.38529665,35.31916196,206.2686,0.6828,5GPQJ879+VMM2,1
8624,1260,1187,1404,8625,POINT (35.31917200964921 -15.385347080993975),208,1167770,-15.38529665,35.31916196,206.2686,0.6828,5GPQJ879+VMM2,1
8442,1130,1058,1259,8443,POINT (35.320940078233726 -15.385238297168),1500,8199274,-15.38527055,35.32097268,180.515,0.7344,5GPQJ87C+V9X2,1
8443,1233,1196,1546,8444,POINT (35.321033187064224 -15.385237325773137),1500,8199274,-15.38527055,35.32097268,180.515,0.7344,5GPQJ87C+V9X2,1
8643,1136,1102,1289,8644,POINT (35.32094107944402 -15.385328631766718),1500,8199274,-15.38527055,35.32097268,180.515,0.7344,5GPQJ87C+V9X2,1
8450,1525,1593,1961,8451,POINT (35.32168494869296 -15.385230524920216),1268,6937909,-15.3852365,35.32166073,108.2089,0.7798,5GPQJ87C+WM3C,1
8451,1498,1478,1679,8452,POINT (35.32177805747066 -15.38522955321425),1460,8002996,-15.38521299,35.32180803,50.1433,0.8207,5GPQJ87C+WP7H,1
8476,1147,1105,1192,8477,POINT (35.324105774766686 -15.385205247926574),225,1259776,-15.38517618,35.32409805,95.8937,0.7276,5GPQJ87F+WJHR,1
8529,1240,1182,1138,8530,POINT (35.31032662499981 -15.385439116548383),937,5197766,-15.38545202,35.31030995,327.4196,0.8719,5GPQJ876+R47X,1
8729,1090,997,979,8730,POINT (35.31023451197982 -15.385530418760675),937,5197766,-15.38545202,35.31030995,327.4196,0.8719,5GPQJ876+R47X,1
8559,1067,943,1003,8560,POINT (35.313119910779115 -15.385410090605845),295,1593469,-15.38538791,35.31311362,35.1966,0.766,5GPQJ877+R6XG,1
8567,1084,969,989,8568,POINT (35.3138647859874 -15.38540234444334),1273,6964950,-15.3854075,35.31392706,165.0243,0.8473,5GPQJ877+RHMP,1
8568,1134,1073,1038,8569,POINT (35.313957895358826 -15.385401375998027),1273,6964950,-15.3854075,35.31392706,165.0243,0.8473,5GPQJ877+RHMP,1
8578,1135,1113,1070,8579,POINT (35.31488898871117 -15.385391689405996),1583,8553591,-15.38535622,35.31491843,93.5503,0.7976,5GPQJ877+VX3M,1
8581,1069,1017,1101,8582,POINT (35.31516831658851 -15.385388782670054),604,3284356,-15.38542122,35.31527443,385.5279,0.8608,5GPQJ878+R4J5,1
8582,1093,1019,1484,8583,POINT (35.3152614258678 -15.385387813680296),604,3284356,-15.38542122,35.31527443,385.5279,0.8608,5GPQJ878+R4J5,1
8583,1147,1067,1623,8584,POINT (35.3153545351405 -15.38538684465165),604,3284356,-15.38542122,35.31527443,385.5279,0.8608,5GPQJ878+R4J5,1
8783,1068,957,1184,8784,POINT (35.315262424639926 -15.385478148642347),604,3284356,-15.38542122,35.31527443,385.5279,0.8608,5GPQJ878+R4J5,1
8600,1422,1457,1793,8601,POINT (35.3169373917688 -15.385370365214662),1324,7237985,-15.38538827,35.31695537,68.8959,0.6489,5GPQJ878+RQWG,1
8614,1325,1235,1272,8615,POINT (35.31824091932714 -15.385356785474787),1376,7528826,-15.385379,35.31824045,76.118,0.7078,5GPQJ879+R7XW,1
8615,1313,1286,1456,8616,POINT (35.31833402838902 -15.385355815201706),1417,7779943,-15.38546384,35.3183204,435.1065,0.8327,5GPQJ879+R88F,1
8815,1269,1230,1281,8816,POINT (35.31824191938178 -15.385447120245937),1417,7779943,-15.38546384,35.3183204,435.1065,0.8327,5GPQJ879+R88F,1
8816,1454,1504,1732,8817,POINT (35.31833502848374 -15.385446149966883),1417,7779943,-15.38546384,35.3183204,435.1065,0.8327,5GPQJ879+R88F,1
9016,1219,1196,1275,9017,POINT (35.31824291944301 -15.385537455016289),1417,7779943,-15.38546384,35.3183204,435.1065,0.8327,5GPQJ879+R88F,1
9017,1411,1366,1453,9018,POINT (35.31833602858504 -15.385536484731263),1417,7779943,-15.38546384,35.3183204,435.1065,0.8327,5GPQJ879+R88F,1
8617,1223,1179,1302,8618,POINT (35.318520246492994 -15.385353874538874),1254,6886880,-15.38543488,35.31855365,276.2017,0.6787,5GPQJ879+RCFP,1
8818,1292,1246,1387,8819,POINT (35.31852124666786 -15.38544420929211),1254,6886880,-15.38543488,35.31855365,276.2017,0.6787,5GPQJ879+RCFP,1
8819,1234,1194,1369,8820,POINT (35.31861435575004 -15.385443238896393),1254,6886880,-15.38543488,35.31855365,276.2017,0.6787,5GPQJ879+RCFP,1
8625,1473,1413,1598,8626,POINT (35.31926511864516 -15.385346110332012),832,4560292,-15.38542767,35.3192333,269.77,0.7494,5GPQJ879+RMHV,1
8825,1299,1274,1471,8826,POINT (35.31917301010463 -15.385437415705416),832,4560292,-15.38542767,35.3192333,269.77,0.7494,5GPQJ879+RMHV,1
8826,1630,1625,1743,8827,POINT (35.31926611914064 -15.385436445037476),832,4560292,-15.38542767,35.3192333,269.77,0.7494,5GPQJ879+RMHV,1
8626,1574,1575,1747,8627,POINT (35.319358227634496 -15.385345139631156),1675,9051215,-15.38535507,35.31935093,145.9378,0.6056,5GPQJ879+VP5J,1
8635,1180,1069,1146,8636,POINT (35.32019620824176 -15.385336401573488),820,4483586,-15.3853789,35.32018963,74.2824,0.6169,5GPQJ87C+R3WR,1
8652,1308,1236,1312,8653,POINT (35.32177905904166 -15.385319887759168),939,5206709,-15.3852863,35.32175668,55.9723,0.7997,5GPQJ87C+VPJC,1
8672,1414,1274,1360,8673,POINT (35.32364123401033 -15.38530044535378),1248,6859270,-15.38530956,35.32363409,89.815,0.8101,5GPQJ87F+VFCM,1
8686,1117,1013,1167,8687,POINT (35.32494475491592 -15.385286826414733),1018,5595891,-15.38531554,35.3249493,153.935,0.8405,5GPQJ87F+VXG7,1
8690,1106,1052,1216,8691,POINT (35.3253171892224 -15.385282933889338),1547,8429080,-15.38527814,35.32532499,168.6522,0.835,5GPQJ87G+V4PV,1
8697,1154,1083,1171,8698,POINT (35.32596894900415 -15.38527612047273),796,4311616,-15.38533241,35.32599532,150.289,0.7496,5GPQJ87G+V99Q,1
8898,1172,1116,1338,8899,POINT (35.32596995238522 -15.385366454747569),796,4311616,-15.38533241,35.32599532,150.289,0.7496,5GPQJ87G+V99Q,1
8899,1108,1028,1169,8900,POINT (35.3260630609391 -15.385365481240797),796,4311616,-15.38533241,35.32599532,150.289,0.7496,5GPQJ87G+V99Q,1
8777,1125,1017,981,8778,POINT (35.31470376862501 -15.385483962033335),934,5185399,-15.38546228,35.31470917,39.6151,0.8305,5GPQJ877+RV8G,1
8780,1260,1148,1166,8781,POINT (35.31498309666209 -15.385481055512845),40,169744,-15.3854699,35.31496965,148.512,0.818,5GPQJ877+RX96,1
8812,1237,1186,1313,8813,POINT (35.31796259203636 -15.385450030849762),264,1430201,-15.38540102,35.31792603,93.5954,0.7187,5GPQJ879+R5MW,1
8813,1457,1411,1488,8814,POINT (35.318055701158094 -15.385449060687376),1095,6023412,-15.38551866,35.31802796,185.3548,0.8233,5GPQJ879+Q6R9,1
9014,1528,1543,1688,9015,POINT (35.31805670113916 -15.385539395469667),1095,6023412,-15.38551866,35.31802796,185.3548,0.8233,5GPQJ879+Q6R9,1
8827,1727,1670,1749,8828,POINT (35.319359228170065 -15.385435474330649),569,3100549,-15.38552681,35.31933153,423.8973,0.8514,5GPQJ879+QPPW,1
9027,1510,1503,1605,9028,POINT (35.31926711964273 -15.385526779742149),569,3100549,-15.38552681,35.31933153,423.8973,0.8514,5GPQJ879+QPPW,1
9028,1736,1747,1802,9029,POINT (35.319360228712235 -15.385525809029348),569,3100549,-15.38552681,35.31933153,423.8973,0.8514,5GPQJ879+QPPW,1
9029,1525,1483,1727,9030,POINT (35.31945333777514 -15.385524838277655),569,3100549,-15.38552681,35.31933153,423.8973,0.8514,5GPQJ879+QPPW,1
9228,1353,1309,1486,9229,POINT (35.31926812015142 -15.385617114446024),569,3100549,-15.38552681,35.31933153,423.8973,0.8514,5GPQJ879+QPPW,1
8836,1125,1022,1047,8837,POINT (35.32019720913804 -15.385426736219216),1343,7310157,-15.38543878,35.32021607,47.0833,0.6189,5GPQJ87C+R3GH,1
8864,1062,961,840,8865,POINT (35.32280425761982 -15.385399530839496),174,969937,-15.38538895,35.32282389,19.6462,0.6586,5GPQJ87F+R4WF,1
8865,1124,1073,983,8866,POINT (35.32289736639843 -15.385398558654916),1073,5887468,-15.38538867,35.32295615,105.3616,0.7735,5GPQJ87F+R5WG,1
8866,1168,1061,1008,8867,POINT (35.322990475170435 -15.385397586431443),1073,5887468,-15.38538867,35.32295615,105.3616,0.7735,5GPQJ87F+R5WG,1
8919,1046,931,869,8920,POINT (35.327925230627145 -15.385346002939029),824,4509702,-15.38541713,35.32806861,586.22,0.856,5GPQJ87H+R6P6,1
8920,1123,1059,1420,8921,POINT (35.32801833904206 -15.38534502861562),824,4509702,-15.38541713,35.32806861,586.22,0.856,5GPQJ87H+R6P6,1
9121,1051,943,1122,9122,POINT (35.328019343311446 -15.385435362757836),824,4509702,-15.38541713,35.32806861,586.22,0.856,5GPQJ87H+R6P6,1
9122,1164,1138,1771,9123,POINT (35.328112451759814 -15.385434388389546),824,4509702,-15.38541713,35.32806861,586.22,0.856,5GPQJ87H+R6P6,1
9323,1102,1005,1276,9324,POINT (35.328113456075904 -15.385524722524972),824,4509702,-15.38541713,35.32806861,586.22,0.856,5GPQJ87H+R6P6,1
8981,1350,1309,1394,8982,POINT (35.31498409532057 -15.38557139049199),725,3999778,-15.38561818,35.31497431,144.7852,0.8427,5GPQJ877+QX56,1
9182,1306,1325,1417,9183,POINT (35.31498509398563 -15.38566172547034),725,3999778,-15.38561818,35.31497431,144.7852,0.8427,5GPQJ877+QX56,1
8982,1380,1380,1443,8983,POINT (35.315077204693175 -15.385570421568085),881,4853041,-15.38556436,35.31504451,168.7545,0.8525,5GPQJ878+Q2FF,1
9015,1457,1471,1589,9016,POINT (35.318149810294386 -15.38553842526242),1139,6275876,-15.3855199,35.31813135,18.3493,0.6997,5GPQJ879+Q7R6,1
9019,1235,1186,1301,9020,POINT (35.318522246849334 -15.385534544044551),543,2925950,-15.38554178,35.31853465,11.9617,0.6092,5GPQJ879+QCM6,1
9032,1404,1396,1697,9033,POINT (35.31973266492428 -15.38552192578926),611,3311395,-15.38563019,35.31975771,414.3908,0.8006,5GPQJ879+PWRJ,1
9233,1421,1449,1720,9234,POINT (35.31973366563336 -15.385612260463272),611,3311395,-15.38563019,35.31975771,414.3908,0.8006,5GPQJ879+PWRJ,1
9234,1556,1563,1672,9235,POINT (35.31982677470996 -15.385611289550054),611,3311395,-15.38563019,35.31975771,414.3908,0.8006,5GPQJ879+PWRJ,1
9434,1272,1334,1604,9435,POINT (35.31973466634903 -15.385702595136486),611,3311395,-15.38563019,35.31975771,414.3908,0.8006,5GPQJ879+PWRJ,1
9435,1409,1415,1613,9436,POINT (35.319827775465704 -15.385701624217296),611,3311395,-15.38563019,35.31975771,414.3908,0.8006,5GPQJ879+PWRJ,1
9038,1115,1016,1026,9039,POINT (35.32029131904444 -15.385516099762466),304,1621013,-15.38550003,35.32024311,77.0755,0.7308,5GPQJ87C+Q3XX,1
9046,1299,1216,1164,9047,POINT (35.32103619083515 -15.38550832954898),1198,6592615,-15.38549986,35.32103633,201.4181,0.8633,5GPQJ87C+RC32,1
9057,1018,868,851,9058,POINT (35.32206038885763 -15.385497641441583),423,2266348,-15.38551322,35.3220181,108.8683,0.7101,5GPQJ87C+QRRG,1
9202,1419,1423,1607,9203,POINT (35.31684728098822 -15.385642339484033),64,293397,-15.38561492,35.31682317,163.1728,0.6673,5GPQJ878+QP4F,1
9215,1336,1341,1496,9216,POINT (35.31805770112683 -15.385629730251162),1000,5531303,-15.38563655,35.31808524,45.7781,0.7519,5GPQJ879+P6WG,1
9219,1255,1204,1332,9220,POINT (35.318430137868454 -15.385625849164969),577,3153276,-15.38560713,35.31842248,27.925,0.6019,5GPQJ879+Q93P,1
9222,1465,1361,1553,9223,POINT (35.31870946535546 -15.385622937941989),1433,7880733,-15.38564984,35.3187157,170.6512,0.8343,5GPQJ879+PFW5,1
9423,1403,1283,1483,9424,POINT (35.31871046563027 -15.385713272680896),1433,7880733,-15.38564984,35.3187157,170.6512,0.8343,5GPQJ879+PFW5,1
9229,1393,1345,1620,9230,POINT (35.319361229261 -15.38561614372725),0,326,-15.38562354,35.31942576,385.3373,0.8556,5GPQJ879+QQ34,1
9230,1281,1216,1780,9231,POINT (35.31945433836398 -15.38561517296959),0,326,-15.38562354,35.31942576,385.3373,0.8556,5GPQJ879+QQ34,1
9231,1346,1339,1859,9232,POINT (35.319547447460366 -15.385614202173038),0,326,-15.38562354,35.31942576,385.3373,0.8556,5GPQJ879+QQ34,1
9430,1205,1153,1538,9431,POINT (35.31936222981636 -15.38570647842436),0,326,-15.38562354,35.31942576,385.3373,0.8556,5GPQJ879+QQ34,1
9236,1372,1347,1700,9237,POINT (35.32001299284336 -15.38560934760695),545,2929759,-15.385598420000001,35.32004533,28.6596,0.6539,5GPQJ87C+Q273,1
9257,1033,892,855,9258,POINT (35.32196828165046 -15.385588947812728),574,3131262,-15.38559519,35.32197765,13.0536,0.6111,5GPQJ87C+QQ93,1
9374,1236,1221,1387,9375,POINT (35.314148107286165 -15.38576077912029),1486,8145424,-15.38577369,35.31414997,102.9517,0.8281,5GPQJ877+MMR5,1
9378,1128,1094,1197,9379,POINT (35.3145205452947 -15.38575690454368),37,156993,-15.38575958,35.31454061,11.7429,0.6227,5GPQJ877+MRVM,1
9417,1320,1353,1496,9418,POINT (35.318151810356454 -15.38571909481268),1722,9331584,-15.38572207,35.31813719,117.582,0.85,5GPQJ879+P763,1
9418,1420,1451,1551,9419,POINT (35.31824491958524 -15.385718124554604),764,4192711,-15.38573311,35.31823257,23.0939,0.684,5GPQJ879+P75M,1
9422,1335,1318,1659,9423,POINT (35.318617356434444 -15.385714243133418),1019,5598551,-15.38572475,35.31862178,78.6053,0.6892,5GPQJ879+PC95,1
9431,1397,1367,1658,9432,POINT (35.31945533895942 -15.385705507660722),1179,6506358,-15.3857617,35.31946575,419.9101,0.8233,5GPQJ879+MQWH,1
9432,1466,1417,1523,9433,POINT (35.31954844809589 -15.385704536858196),1179,6506358,-15.3857617,35.31946575,419.9101,0.8233,5GPQJ879+MQWH,1
9631,1275,1231,1458,9632,POINT (35.319363230378315 -15.38579681312067),1179,6506358,-15.3857617,35.31946575,419.9101,0.8233,5GPQJ879+MQWH,1
9632,1351,1324,1294,9633,POINT (35.319456339561455 -15.385795842351063),1179,6506358,-15.3857617,35.31946575,419.9101,0.8233,5GPQJ879+MQWH,1
9633,1396,1350,1290,9634,POINT (35.319549448738 -15.385794871542569),1179,6506358,-15.3857617,35.31946575,419.9101,0.8233,5GPQJ879+MQWH,1
9439,1413,1166,1171,9440,POINT (35.32020021186645 -15.385697740151636),1706,9244460,-15.38581504,35.32020257,555.4978,0.8043,5GPQJ87C+M3G7,1
9639,1721,1555,1673,9640,POINT (35.32010810365875 -15.385789045874912),1706,9244460,-15.38581504,35.32020257,555.4978,0.8043,5GPQJ87C+M3G7,1
9640,1870,1549,1611,9641,POINT (35.32020121278911 -15.385788074794188),1706,9244460,-15.38581504,35.32020257,555.4978,0.8043,5GPQJ87C+M3G7,1
9841,1784,1536,1626,9842,POINT (35.320202213718375 -15.385878409435945),1706,9244460,-15.38581504,35.32020257,555.4978,0.8043,5GPQJ87C+M3G7,1
9842,1773,1494,1491,9843,POINT (35.320295322882224 -15.385877438310356),1706,9244460,-15.38581504,35.32020257,555.4978,0.8043,5GPQJ87C+M3G7,1
9579,1237,1234,1321,9580,POINT (35.31452154377252 -15.385847239550245),380,2045243,-15.38585024,35.31456564,149.1335,0.7442,5GPQJ877+MR4R,1
9580,1251,1276,1423,9581,POINT (35.314614653298285 -15.385846270802908),380,2045243,-15.38585024,35.31456564,149.1335,0.7442,5GPQJ877+MR4R,1
9621,1383,1376,1654,9622,POINT (35.31843213818419 -15.385806518677816),841,4609773,-15.38578734,35.31846278,148.2362,0.7058,5GPQJ879+M9PH,1
9622,1335,1335,1691,9623,POINT (35.31852524743328 -15.385805548297109),643,3523392,-15.3858357,35.31854503,68.0553,0.7293,5GPQJ879+MC7F,1
9624,1302,1275,1509,9625,POINT (35.31871146591167 -15.385803607419014),768,4200399,-15.38579137,35.31871737,53.8803,0.6743,5GPQJ879+MFP9,1
9625,1244,1206,1454,9626,POINT (35.31880457514097 -15.385802636921635),410,2215054,-15.38584871,35.31885322,147.5314,0.8123,5GPQJ879+MG93,1
9827,1215,1172,1436,9828,POINT (35.318898684731835 -15.385892001110738),410,2215054,-15.38584871,35.31885322,147.5314,0.8123,5GPQJ879+MG93,1
9634,1461,1517,1759,9635,POINT (35.31964255790795 -15.38579390069518),70,342786,-15.38586801,35.31956531,363.5765,0.7754,5GPQJ879+MR46,1
9833,1234,1157,1255,9834,POINT (35.31945734017008 -15.385886177040607),70,342786,-15.38586801,35.31956531,363.5765,0.7754,5GPQJ879+MR46,1
9834,1375,1426,1666,9835,POINT (35.31955044938671 -15.385885206226138),70,342786,-15.38586801,35.31956531,363.5765,0.7754,5GPQJ879+MR46,1
9835,1553,1657,1945,9836,POINT (35.31964355859674 -15.38588423537278),70,342786,-15.38586801,35.31956531,363.5765,0.7754,5GPQJ879+MR46,1
9638,1449,1375,1512,9639,POINT (35.32001499452178 -15.385790016916744),234,1298927,-15.38589052,35.32004737,496.432,0.7977,5GPQJ87C+J2V8,1
9839,1526,1462,1655,9840,POINT (35.32001599537089 -15.385880351570446),234,1298927,-15.38589052,35.32004737,496.432,0.7977,5GPQJ87C+J2V8,1
9840,1823,1647,1764,9841,POINT (35.320109104547925 -15.38587938052264),234,1298927,-15.38589052,35.32004737,496.432,0.7977,5GPQJ87C+J2V8,1
10040,1386,1378,1693,10041,POINT (35.320016996226585 -15.385970686223349),234,1298927,-15.38589052,35.32004737,496.432,0.7977,5GPQJ87C+J2V8,1
10041,1598,1455,1513,10042,POINT (35.32011010544372 -15.385969715169567),234,1298927,-15.38589052,35.32004737,496.432,0.7977,5GPQJ87C+J2V8,1
9759,1071,993,959,9760,POINT (35.312567239854324 -15.385957909391577),893,4956847,-15.38597145,35.31256739,19.6706,0.6957,5GPQJ877+J282,1
9765,1233,1159,1476,9766,POINT (35.31312589797968 -15.38595210118863),628,3424294,-15.38599086,35.31304106,305.2446,0.8243,5GPQJ877+J637,1
9964,1105,1009,1204,9965,POINT (35.31294067644049 -15.3860443725181),628,3424294,-15.38599086,35.31304106,305.2446,0.8243,5GPQJ877+J637,1
9965,1097,1022,1392,9966,POINT (35.313033786158265 -15.386043404419985),628,3424294,-15.38599086,35.31304106,305.2446,0.8243,5GPQJ877+J637,1
9774,1349,1375,1550,9775,POINT (35.31396388472369 -15.385943386259102),120,652329,-15.38591687,35.31391658,114.0814,0.8344,5GPQJ877+JHM7,1
9779,1137,1102,1054,9780,POINT (35.314429432684506 -15.385938543270422),630,3440088,-15.38592553,35.31444523,136.0076,0.8511,5GPQJ877+JQGR,1
9787,1187,1147,1297,9788,POINT (35.315174309079566 -15.38593079246623),177,986298,-15.38590905,35.31520166,41.3639,0.7535,5GPQJ878+J3PM,1
9807,1221,1058,1092,9808,POINT (35.317036498223494 -15.38591140456649),258,1411195,-15.38595934,35.31699237,347.1116,0.652,5GPQJ878+JQ9Q,1
9808,1296,1149,1238,9809,POINT (35.31712960761152 -15.385910434763156),258,1411195,-15.38595934,35.31699237,347.1116,0.652,5GPQJ878+JQ9Q,1
10006,1111,986,953,10007,POINT (35.31685127892066 -15.386003678912376),258,1411195,-15.38595934,35.31699237,347.1116,0.652,5GPQJ878+JQ9Q,1
10007,1219,1054,1024,10008,POINT (35.31694438836194 -15.38600270918086),258,1411195,-15.38595934,35.31699237,347.1116,0.652,5GPQJ878+JQ9Q,1
9820,1469,1483,1736,9821,POINT (35.31824691975384 -15.385898794089744),819,4481875,-15.38590877,35.31822173,113.823,0.7934,5GPQJ879+J7QJ,1
9821,1551,1561,1840,9822,POINT (35.31834002905619 -15.38589782378084),1062,5816290,-15.38591425,35.3183363,98.2554,0.7283,5GPQJ879+J8PH,1
9822,1431,1355,1542,9823,POINT (35.31843313835195 -15.385896853433048),52,240946,-15.38586924,35.31842616,96.3246,0.6881,5GPQJ879+M938,1
9823,1352,1333,1599,9824,POINT (35.31852624764112 -15.385895883046366),1164,6433901,-15.38592476,35.31855803,33.1927,0.6381,5GPQJ879+JCM5,1
